strategy_code,future_id,region,time_period,difference_variable,variable_value_baseline,variable_value_pathway,difference_value,variable,value
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,17,pop_unimproved_rural,703986.5777591448,703986.5777591448,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,18,pop_unimproved_rural,698575.6769389925,698575.6769389925,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,19,pop_unimproved_rural,693486.7835909241,693486.7835909241,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,20,pop_unimproved_rural,689251.4984250106,689251.4984250106,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,21,pop_unimproved_rural,685127.3216163123,685127.3216163123,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,22,pop_unimproved_rural,681090.420911905,681090.420911905,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,23,pop_unimproved_rural,677149.175688394,677149.175688394,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,24,pop_unimproved_rural,673403.3767034285,673403.3767034285,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,25,pop_unimproved_rural,669825.709365768,669825.709365768,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,26,pop_unimproved_rural,666323.6740636175,666323.6740636175,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,27,pop_unimproved_rural,662920.4501114739,662920.4501114739,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,28,pop_unimproved_rural,659587.1993950646,659587.1993950646,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,29,pop_unimproved_rural,656301.6131844932,656301.6131844932,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,30,pop_unimproved_rural,653088.3943172601,653088.3943172601,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,31,pop_unimproved_rural,649884.9695265655,649884.9695265655,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,32,pop_unimproved_rural,646722.8975034967,646722.8975034967,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,33,pop_unimproved_rural,643591.9488792109,643591.9488792109,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,34,pop_unimproved_rural,640502.1353764054,640502.1353764054,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,35,pop_unimproved_rural,637444.0982108238,637444.0982108238,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,7,pop_improved_rural,882538.0264942241,882538.0264942241,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,8,pop_improved_rural,865716.458119721,865716.458119721,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,9,pop_improved_rural,859673.3783689219,859673.3783689219,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,10,pop_improved_rural,852426.5063613107,852426.5063613107,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,11,pop_improved_rural,845230.8270438472,845230.8270438472,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,12,pop_improved_rural,838011.7879551512,838011.7879551512,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,13,pop_improved_rural,830732.2371186482,830732.2371186482,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,14,pop_improved_rural,823704.3008392685,823704.3008392685,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,15,pop_improved_rural,816865.4793035684,816865.4793035684,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,16,pop_improved_rural,810236.0259302199,810236.0259302199,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,17,pop_improved_rural,803811.3433174352,803811.3433174352,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,18,pop_improved_rural,797633.1808435875,797633.1808435875,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,19,pop_improved_rural,791822.6862584059,791822.6862584059,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,20,pop_improved_rural,786986.8408515493,786986.8408515493,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,21,pop_improved_rural,782277.8588831279,782277.8588831279,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,22,pop_improved_rural,777668.5287047352,777668.5287047352,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,23,pop_improved_rural,773168.4178822562,773168.4178822562,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,24,pop_improved_rural,768891.4674274817,768891.4674274817,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,25,pop_improved_rural,764806.4895607422,764806.4895607422,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,26,pop_improved_rural,760807.8682950825,760807.8682950825,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,27,pop_improved_rural,756922.0697543061,756922.0697543061,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,28,pop_improved_rural,753116.1666012955,753116.1666012955,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,29,pop_improved_rural,749364.6867450868,749364.6867450868,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,30,pop_improved_rural,745695.8358668998,745695.8358668998,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,31,pop_improved_rural,742038.1678579146,742038.1678579146,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,32,pop_improved_rural,738427.7164078034,738427.7164078034,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,33,pop_improved_rural,734852.8016309392,734852.8016309392,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,34,pop_improved_rural,731324.8549047445,731324.8549047445,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,35,pop_improved_rural,727833.1903764163,727833.1903764163,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,7,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,8,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,9,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,10,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,11,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,12,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,13,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,14,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,15,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,16,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,17,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,18,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,19,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,20,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,21,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,22,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,23,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,24,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,25,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,26,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,27,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,28,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,29,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,30,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,31,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,32,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,33,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,34,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,35,pop_safelymanaged_rural,0.0,0.0,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,7,pop_unimproved_urban,2478523.9195004795,2478523.9195004795,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,8,pop_unimproved_urban,2477548.003606081,2477548.003606081,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,9,pop_unimproved_urban,2460253.6342640137,2460253.6342640137,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,10,pop_unimproved_urban,2439514.1957256375,2439514.1957256375,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,11,pop_unimproved_urban,2418921.262831309,2418921.262831309,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,12,pop_unimproved_urban,2398261.47784698,2398261.47784698,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,13,pop_unimproved_urban,2377428.5175018413,2377428.5175018413,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,14,pop_unimproved_urban,2357315.6395091284,2357315.6395091284,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,15,pop_unimproved_urban,2337743.9789684555,2337743.9789684555,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,16,pop_unimproved_urban,2318771.4980642404,2318771.4980642404,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,17,pop_unimproved_urban,2300385.0397362206,2300385.0397362206,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,18,pop_unimproved_urban,2282704.0843154583,2282704.0843154583,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,19,pop_unimproved_urban,2266075.338119786,2266075.338119786,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,20,pop_unimproved_urban,2252235.888700604,2252235.888700604,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,21,pop_unimproved_urban,2238759.503025529,2238759.503025529,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,22,pop_unimproved_urban,2225568.3055216344,2225568.3055216344,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,23,pop_unimproved_urban,2212689.677098129,2212689.677098129,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,24,pop_unimproved_urban,2200449.699491877,2200449.699491877,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,25,pop_unimproved_urban,2188759.1180508016,2188759.1180508016,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,26,pop_unimproved_urban,2177315.675985009,2177315.675985009,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,27,pop_unimproved_urban,2166195.1152900727,2166195.1152900727,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,28,pop_unimproved_urban,2155303.2029667976,2155303.2029667976,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,29,pop_unimproved_urban,2144567.041789378,2144567.041789378,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,30,pop_unimproved_urban,2134067.3521005297,2134067.3521005297,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,31,pop_unimproved_urban,2123599.6660717926,2123599.6660717926,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,32,pop_unimproved_urban,2113267.1066079494,2113267.1066079494,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,33,pop_unimproved_urban,2103036.247664009,2103036.247664009,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,34,pop_unimproved_urban,2092939.8040925157,2092939.8040925157,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,35,pop_unimproved_urban,2082947.1946182614,2082947.1946182614,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,7,pop_improved_urban,2866967.514499521,2866967.514499521,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,8,pop_improved_urban,2865838.649393919,2865838.649393919,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,9,pop_improved_urban,2845833.8414122965,2845833.8414122965,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,10,pop_improved_urban,2821844.0400266126,2821844.0400266126,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,11,pop_improved_urban,2798023.7052007914,2798023.7052007914,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,12,pop_improved_urban,2774126.04097387,2774126.04097387,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,13,pop_improved_urban,2750028.0606919583,2750028.0606919583,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,14,pop_improved_urban,2726763.0167783117,2726763.0167783117,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,15,pop_improved_urban,2704124.0119523145,2704124.0119523145,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,16,pop_improved_urban,2682178.092450029,2682178.092450029,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,17,pop_improved_urban,2660910.0391871994,2660910.0391871994,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,18,pop_improved_urban,2640458.0579019617,2640458.0579019617,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,19,pop_improved_urban,2621223.1920308834,2621223.1920308834,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,20,pop_improved_urban,2605214.7720228364,2605214.7720228364,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,21,pop_improved_urban,2589626.316475031,2589626.316475031,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,22,pop_improved_urban,2574367.7448617155,2574367.7448617155,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,23,pop_improved_urban,2559470.7293312214,2559470.7293312214,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,24,pop_improved_urban,2545312.456377213,2545312.456377213,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,25,pop_improved_urban,2531789.683022688,2531789.683022688,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,26,pop_improved_urban,2518552.781656291,2518552.781656291,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,27,pop_improved_urban,2505689.364844147,2505689.364844147,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,28,pop_improved_urban,2493090.4310368425,2493090.4310368425,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,29,pop_improved_urban,2480671.6582810422,2480671.6582810422,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,30,pop_improved_urban,2468526.41771531,2468526.41771531,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,31,pop_improved_urban,2456418.1965437275,2456418.1965437275,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,32,pop_improved_urban,2444466.2794807507,2444466.2794807507,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,33,pop_improved_urban,2432632.001825841,2432632.001825841,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
WALI:INC_TREATMENT_INDUSTRIAL_WAM,0,bulgaria,34,pop_improved_urban,2420953.2056263345,2420953.2056263345,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
