Code,Country,EDGAR Country Code,Income group,Lending category,Region,CSC Sector,CSC Subsector,Gas,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,0.81908,0.82171,0.68347,0.70936,0.84148,0.90479,0.49649,0.60665,0.58302,0.2847,0.28621,0.2521,0.15398,0.13795,0.1399,0.14065,0.1267,0.10551,0.12759,0.09843,0.09314,0.08465,0.07987
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,PFC,MtCO2e,0,0,0,0,0,0,0,0,0.000021,0.000056,0.000102,0.0001,0.000047,0.000039,0.000033,0.000028,0.000023,0.00003,0.00001,0.00001,0.00001,0.00001,0.00001
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,SF6,MtCO2e,0.00669,0.00708,0.00749,0.00792,0.00838,0.00842,0.00874,0.00908,0.00944,0.00981,0.01934,0.01749,0.01659,0.02105,0.0174,0.01862,0.01932,0.01805,0.01854,0.01882,0.02045,0.02327,0.02396
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,Industrial Processes,IN - Industrial Processes,OTHER_FCS,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,Waste,Waste - Solid Waste,CH4,MtCO2e,2.751086,2.77367,2.796336,2.819255,2.84207,2.875095,2.890871,2.903346,2.926451,2.944272,2.962181,2.991422,2.939842,2.874683,2.713528,2.753297,2.762356,2.569424,2.467672,2.386452,2.313676,2.246414,2.171526
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,Waste,Waste - Solid Waste,CO2,MtCO2e,0.06258,0.06103,0.05948,0.05793,0.05638,0.05483,0.04655,0.03828,0.03,0.02173,0.01345,0.00971,0.02009,0.0389,0.01126,0.0101,0.01227,0.01472,0.00677,0.0126,0.12329,0.00571,0.01186
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,Waste,Waste - Solid Waste,N2O,MtCO2e,0.004508,0.004351,0.004222,0.004098,0.00396,0.003843,0.003252,0.002691,0.002114,0.001476,0.000892,0.005937,0.006678,0.010702,0.003408,0.018908,0.016796,0.016994,0.003091,0.003508,0.011471,0.005565,0.005539
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,Waste,Waste - Wastewater Treatment,CH4,MtCO2e,1.22808,1.14716,1.06624,0.98784,0.9092,0.82248,0.78428,0.74408,0.7056,0.66118,0.62776,0.60472,0.57344,0.68572,0.7064,0.64316,0.652,0.524,0.501,0.448,0.445,0.493,0.503
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,Waste,Waste - Wastewater Treatment,N2O,MtCO2e,0.00057,0.00055,0.00053,0.00052,0.00051,0.00049,0.00048,0.00047,0.00048,0.00048,0.00048,0.00047,0.00048,0.00048,0.00049,0.00047,0.00049,0.00048,0.00047,0.00046,0.00046,0.00045,0.00043
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,-15.50246,-12.68107,-12.70066,-12.68682,-12.67306,-12.67344,-10.60818,-10.44187,-10.57768,-10.60697,-10.53964,-6.91694,-6.84945,-6.84231,-6.81963,-6.66856,-8.57182,-8.54262,-8.52825,-8.46186,-8.43886,-8.47009,-8.34498
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CH4,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,-0.26848,-0.3343,-0.46122,-0.42732,-0.85391,-0.96103,-0.90176,-1.70224,-0.89271,-0.84707,-0.95717,-1.29492,-1.27117,-1.18938,-1.25821,-1.53066,-1.13675,-1.3563,-1.23273,-1.02875,-1.19526,-1.20922,-0.97025
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,"Land Use, Land Use Change, and Forestry",LULUCF - Wetlands,CH4,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,"Land Use, Land Use Change, and Forestry",LULUCF - Cropland,CO2,MtCO2e,-0.16013,-0.12974,-0.11335,-0.04973,-0.08411,-0.17639,-0.05441,-0.11348,0.10879,0.08243,0.48352,0.50871,0.76075,1.50402,0.40069,0.67367,0.42633,0.49568,0.4677,0.39675,0.55327,0.47549,0.35592
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,"Land Use, Land Use Change, and Forestry",LULUCF - Grassland,CO2,MtCO2e,-1.61242,-1.6181,-1.77294,-1.43572,-1.6676,-2.74305,-1.71572,-1.97497,-1.45185,-1.36993,-1.31062,-1.24471,-1.15809,-1.04174,-1.04898,-0.90199,-0.87572,-0.74124,-0.83608,-0.89906,-0.78929,-0.6094,-0.83481
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,"Land Use, Land Use Change, and Forestry",LULUCF - Wetlands,CO2,MtCO2e,0.06668,0.07003,0.07346,0.07658,0.07987,0.08313,0.08646,0.08988,0.09574,0.10187,0.10774,0.11366,0.11953,0.12792,0.11594,0.11137,0.10678,0.10249,0.09824,0.09402,0.08972,0.08538,0.08098
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,"Land Use, Land Use Change, and Forestry",LULUCF - Settlements,CO2,MtCO2e,0.13485,0.08787,0.11592,0.10508,0.10346,0.17619,0.17347,0.22787,0.38764,0.16728,0.27909,0.18693,0.19426,0.24915,0.15508,0.31209,0.25675,0.2611,0.15914,0.31295,0.17494,0.14891,0.17311
BGR,Bulgaria,BGR,Upper middle income,IBRD,Europe & Central Asia,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
